ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Sense_IDs
XV003998,nqn,Ynd dakatangn.,,,"I'll have a look at it, a quick look through it (e.g. glancing through a book).",,,SN004841
XV003999,nqn,Yakatandn.,,,"I had a quick look at it, I glanced at it.",,,SN004841
XV004000,nqn,Dawakatangm.,,,We two'll look at each other.,,,SN004841
XV004001,nqn,"E, tande wakaesn ynd gs yakatan, mer yam dnzron, dgane ynd ynaorerwe o ynd mäpna ynd dnnzron.",,,"Yes, in my view as I see it, it was a good practice, which we have forgotten or which we didn't know.",,,SN004842
XV004002,nqn,Aba yakambotan.,,,"I was creeping up on it, stalking it.",,,SN004843
XV004003,nqn,Budär ma nakambotan.,,,"Friend, I'll hhelp you walk along, walking slowly and supporting you.",,,SN004844
XV004004,nqn,"Zän modowa krmbärsn, zänäm modowa dzne de Aesekm yakawawe zäneita.",,,"While the dog was chasing the bandicoot, it bit it and Isaac snatched it from the dog.",,,SN004845
XV004005,nqn,Aesäkm yta zäneipapngama modowa wakaost yramte.,,,Isaac is trying (without success) to snatch the bandicoot from the dog.,,,SN004845
XV004006,nqn,"Pi, ynds äte takawetan mnene powatawa sérki takatan, band brst a weterst a aonenga werst.",,,"OK, I adopted them from her because I was thinking of their lives later, to take over the land, to help me and also (for the kids) to get knowledge.",,,SN004846
XV004007,nqn,Ebe ӓr wal krares geӓ dakatawt samban yanznabem yande mrkp ӓrm zi bӓ dparrnganzt.,,,"If a man was having excessive promiscuous sex, and the people in the village saw him, his elder brothers and clansmen would discuss it and make a plan.",,,SN004849 ; SN005425
XV004008,nqn,Yna hos geym wal krares hos ym.,,,That horse is a randy horse.,,,SN004852
XV004009,nqn,"Dmab yao bä togam dakate, yao wal ä dramte, wal geä dramte, tba nawatambnete.",,,"A boy would not look at a woman, he mustn't have sex, if he had had sex, he had already tasted that experience, they (the senior men in the initiation house) would pretent to go off, and kill him in the bush.",,,SN004853
XV004010,nqn,"Hos waläm geä dñämga, waläm yande ker dowakoäm bä dnämga.",,,"When a horse gets excited, it gets an erection.",,,SN004854
XV004011,nqn,Drondro geym walap assmne kaoboenis nrate.,,,Drondro's hat makes him look like a cowboy.,,,SN004856
XV004012,nqn,Yna ärände mrkpan walap ypingr.,,,There is a hat on that man's hat.,,,SN004856
XV004013,nqn,Ynd tande walap bä dnane.,,,I'll bring my hat.,,,SN004856
XV004014,nqn,Denengama bm aba ygmete? Ynd nuwan aba yaletan.,,,How did you kill it? I submerged it in the water (drowned it).,,,SN004857
XV004015,nqn,Ynd är kitongäm aba walete.,,,The big man was sinking me.,,,SN004857
XV004016,nqn,"Ynm, ybe äte ynagamnetat a gs, a yndbem yna mer yam ä te yaletwem a ybrang̅wem.",,,"They (white people) are still passing on their customs from generation to generation, but we are giving up our customs and abandoning them.",,,SN004858
XV004017,nqn,"Zonm de ybegta zitrp yaowangwe, ynd bm nuwan yawaletan, edne ämb är yna ym bbende mrn kunzn, bm ebe mäpna yäm.",,,"John answered them, saying, I baptize with water; but there standeth one among you, whom ye know not. (John 1.26)",,,SN004859
XV004018,nqn,Yna dmabäm yanzo mleg toge selemi yalte.,,,That woman is undressing her daughter.,,,SN004862
XV004019,nqn,Sobaem yanzo bi yalte wrngn mnegta panbenan bi bä nante.,,,"Sobae is clearing the forest around the sago palm, so that it can grow up in an opening in the vegetation.",,,SN004863
XV004020,nqn,Tal!,,,Clear it!,,,SN004863
XV004021,nqn,Selemi wamaeser légilégi mng̅ kunzn bédganewan yézénngr.,,,The clothes hanging hooks are fastened onto the wall.,,,SN004864
XV004022,nqn,Bm snamb widma ynane ym tbende agar ge ypanende Duminza samban. Ynd bm yta yämtewen dene tuba yao yangamatang tande agama.,,,How many times have you been spoiling my coconuts at Duminza settlement? I have told you not to hang up home brew containers on my coconuts.,,,SN004864
XV004023,nqn,Mlegäm toge selemingama tamanete.,,,The girl dressed the child.,,,SN004865
XV004024,nqn,Yndbem tbende moy yta äte yamanetam tbende gobmnteipap yta gs nowabtam bbegta.,,,"We have been trying to speak to our government on your behalf, without success.",,,SN004867
XV004025,nqn,Selemi yamangr wén wngri tqn.,,,The flag is tied on to the top of the flagpole.,,,SN004868
XV004026,nqn,Sombes zӓn nawambaewt.,,,Two dogs are sniffing each other.,,,SN004871
XV004027,nqn,Ynd wimb yambatan.,,,I smell something.,,,SN004872 ; SN005344
XV004028,nqn,Ymabem awaparser wimb yamband.,,,The two of them smelt the sheet.,,,SN004872
XV004029,nqn,Ynd bm wimb nambatan.,,,I smell you.,,,SN004872
XV004030,nqn,Bmbem yna awaparser wimb tamband!,,,Smell this sheet!,,,SN004872
XV004031,nqn,Ynd parwae pip (wimb) yambatan.,,,I'm smelling the wallaby meat.,,,SN004872
XV004032,nqn,Tbende buderm Angae toge erte a yambne komuniti mng̅ kunzén.,,,Our friend is holding baby Angae and cuddling it in the community building.,,,SN004873
XV004033,nqn,Wambosansa pérmbér geb ba ym.,,,Fantails have a little beard around their beak.,,,SN004874
XV004034,nqn,Ynd wén bu yaménzan.,,,I'm going around the falling log.,,,SN004876
XV004035,nqn,Wén yétqén yngamenzam.,,,We are overlooking many names.,,,SN004878
XV004036,nqn,Yndbem Blag wagibta yamnendangam.,,,We asked Blag for a fish.,,,SN004881
XV004037,nqn,Yawamandn.,,,I set them.,,,SN004882
XV004038,nqn,Má tamta!,,,Keep it (in your possession)!,,,SN004883
XV004039,nqn,Yna zänäm kiémb yanamte.,,,This dog is barking at a pig.,,,SN004887
XV004040,nqn,Ynd wén yanamtan.,,,I'm ring-barking the tree.,,,SN004888
XV004041,nqn,"Dede, yna zi got nen ym, wanams zi got? Dede, yna zi got denengama ym? Denemne zigot wén geä ygmete krta(s).",,,"Dad, what's this word wanams mean? Dad, what is this meaning? It means like this, when you're cutting a tree so it dies.",,,SN004888
XV004042,nqn,Ymam wn yngandrene naepangama.,,,He's chopping the trees with a knife.,,,SN004889
XV004043,nqn,Ymabem wn yandrert.,,,The two of them are chopping down a tree.,,,SN004889
XV004044,nqn,"Aqa gs ynanete ämb är yétérnda, gs ym!",,,"He's coming closer to him and took another person out, there he is!",,,SN004891
XV004045,nqn,"Bäte ym ä ynganete gs ym, gerngeräm gs yramte.",,,"There he is, going closer towards him, he's shivering.",,,SN004891
XV004046,nqn,Tande togam ogyabs yanenda.,,,My daughter has found work.,,,SN004892
XV004047,nqn,Wangap wimbat ym.,,,"It smells like wangap herb. (commenting on Majid Smell Stimulus #16, onion).",,,SN004895
XV004048,nqn,Amni wakaest tnang̅and!,,,Answer the birds back to bring them close so we can see them!,,,SN004897
XV004049,nqn,Kiwiläm wang̅te.,,,The headwind is pushing me back (as I ride along).,,,SN004899
XV004050,nqn,Ynd bm nanmandn.,,,I called you.,,,SN004902
XV004051,nqn,Yndbem bm nanmandm.,,,We all called you.,,,SN004902
XV004052,nqn,Yna dbanan ynd bm yn(w)anmandn.,,,This is the reason I called you (pl).,,,SN004902
XV004053,nqn,Ynd yagta mobael fonngama wanmst wnm.,,,I've come to call him on the mobile phone.,,,SN004903
XV004054,nqn,Yanmt.,,,They (two) are barking.,,,SN004904
XV004055,nqn,Yanamtat.,,,They are barking.,,,SN004904
XV004056,nqn,Kae tanamtat.,,,It barked yesterday.,,,SN004904
XV004057,nqn,Yémam ynd bӓ wanmte tande nngn.,,,He calls me younger brother.,,,SN004905
XV004058,nqn,Bӓ bӓ nawanmtat miti.,,,They call each other miti.,,,SN004905
XV004059,nqn,Tande togam bӓ bӓ yanmt miti.,,,My (two) children call him miti.,,,SN004905
XV004060,nqn,Ynd yanmtan tampre.,,,I call him tampre.,,,SN004905
XV004061,nqn,Ymabem yna är yanmtat däpi.,,,They called that man a foreigner.,,,SN004905
XV004062,nqn,"Gte exam dngaprtawm, grade seventa dnganmtawt Darut, ynd greid seventa wngzrman Darut, greid eit daprtawn gte.",,,"That's when we sat for exames, they were selecting for grade seven in Daru, I went to Daru for Grade Seven and did Grade Eight there.",,,SN004906
XV004063,nqn,bene wañmsmne,,,closed gate,,,SN004907
XV004064,nqn,"Ynamne ge gotne, ärm togetogeyäbet deweweñtawt, bende nono tañm.",,,"When that bird called out, the old people would say (trick) children, cover your breast and your jaw, because your breasts might get long or you'll get a long beard.",,,SN004907
XV004065,nqn,Nne waparsmne selemiwem kitarakitara tq yañmnda.,,,The table cloth is clovering the tabletop.,,,SN004908
XV004066,nqn,Qébtiwӓm aragab gumsgé yañmwe.,,,Darkness covered the face of the deep.,,,SN004908
XV004067,nqn,Tañpa!,,,Cut it for him!,,,SN004909
XV004068,nqn,Bm bende toge ynamas yañpand.,,,You made your wife pregnant and give birth while one of your children is still on the brreast.,,,SN004910
XV004069,nqn,"Bm mer kmangre tba nkmangr? Yao, Binzawa duktatas grrke aba notne baba wante kmangrewan.",,,"Did you sleep well? No, Binzawa kept snoring and kept waking me.",,,SN004912
XV004070,nqn,Ynd yanztan mupingama srng̅.,,,"I'm painting the door of the yamhouse (to seal it, so it's clear if someone else comes in).",,,SN004918
XV004071,nqn,Kiemb wanzsmne mupi ym.,,,The mud is for painting pigs.,,,SN004918
XV004072,nqn,mupi wanzsmne wén,,,freshly painted door frame,,,SN004918
XV004073,nqn,Ynd bm nanztan mupingama.,,,I'll paint you with mud.,,,SN004918
XV004074,nqn,"Bm má kawasenda, bä supngama gnanztangn.",,,"You wait a bit, and I'll put the soap on you",,,SN004919
XV004075,nqn,ag wao,,,dried coconut,,,SN004920
XV004076,nqn,Má waws.,,,It's still ripe.,,,SN004920
XV004077,nqn,Yande kr kaka ämb widmata qébén zigta zi yaorerwe.,,,"In the last days before her death the power of speech deserted her, she lost the power of speech.",,,SN004924
XV004078,nqn,"Bm tande mӓmӓ yam bӓ dawaorerae. ẽ, ynd bӓ dnaorerae bende mӓmӓ yam.",,,"Please you two forgive my sins. Yes, we two forgive your sins.",,,SN004925
XV004079,nqn,Bӓ tande mӓmӓ yam te yaorerwe.,,,He forgave my sins.,,,SN004925
XV004080,nqn,Bӓ tande mӓmӓ yam te yaorernda.,,,He forgave my sins. (this morning).,,,SN004925
XV004081,nqn,Tande mӓmӓ yam dawaorernga.,,,You people forget/forgive my sins.,,,SN004925
XV004082,nqn,Ynd bӓ g̅aorernga bende mäemä yam.,,,I forgive your sins.,,,SN004925
XV004083,nqn,Bӓ tande mӓmӓ bӓ daorernga.,,,He forgives my sins.,,,SN004925
XV004084,nqn,Yndbem yna ogiabs ge yaprtam mnegta bbende zi muyaba bӓ ym duktata waorerspnangama.,,,"We are doing this work so that our language will remain strong forever, and not be forgotten.",,,SN004926
XV004085,nqn,Ynd tande kap ygoban wngaorerngda.,,,I forgot my cup on the way out.,,,SN004926
XV004086,nqn,Ynd waorernda bende ytqn.,,,I forgot your name.,,,SN004926
XV004087,nqn,Bä yande ws yaorerngda.,,,He forgot his waterbottle.,,,SN004926
XV004088,nqn,"Ämkp yaorene, suris yao nembene.",,,"He's forgetting (losing his mind), he's not thinking straight (of an old person).",,,SN004926
XV004089,nqn,Yagta waorerst keser ym.,,,It's a day for him to forget (of somone who had forgotten two bags that day).,,,SN004926
XV004090,nqn,"Buder, bm Daron nnepip nne gnaorernga.",,,"Friend, you'll forget about eating real food in Daru.",,,SN004926
XV004091,nqn,Tagta / ta ä g̅aorernga.,,,I'll forget.,,,SN004926
XV004092,nqn,"Buder, bm keserem napae.",,,"Friend, the sun is striking you / shining on you.",,,SN004929
XV004093,nqn,"'Yna yngm är geymn e!', ynadbnan bä nnwanda aqa kor ynapamda wapanes bä ym gs ym, 'ynas ymn, yande ämkp yna ym'.",,,"'There are people in here!' Because of that, he's coming toward it again, he's starting to approach, here it is, that's what he's thinking.'",,,SN004930
XV004094,nqn,Tnapäneng!,,,You two look at it!,,,SN004931
XV004095,nqn,Meta knngm tnapana!,,,"You go look at it (in that place, if it is there or not)",,,SN004931
XV004096,nqn,Meta tnapäneng / tnapnang!,,,You two / you all take a look!,,,SN004931
XV004097,nqn,Ynd bä wng̅ist yapapndn.,,,I'm trying to stand him up.,,,SN004932
XV004098,nqn,Ymam ag sombes rämst yäpapae.,,,He's about to give two coconuts.,,,SN004932
XV004099,nqn,Ynane geym Elementary One Classroom kunz ym. Yna togetogeyebende waparnzasmne gowa spelng̅ waparnzasmne banban ykiaran yabenzo classroom kunzn.,,,This is the inside of the Elementary One Classroom. [check rest of translation],,,SN004934
XV004100,nqn,Drondrom mng̅ benepap yaparnze.,,,Drondro is making the door.,,,SN004934
XV004101,nqn,Tapar!,,,Cover him!,,,SN004935
XV004102,nqn,Ämengama äräm toge yaparnda.,,,The man covered the child with the mat.,,,SN004935
XV004103,nqn,Toge ämengama waparsmne ym.,,,The child is covered with the blanket.,,,SN004935
XV004104,nqn,"Ywalm Nikende mng̅ apazég̅ waparse ebnda, mng̅ apazég̅an yakingr.",,,"Ywal, having finished covering the roof of Nick's house, is standing on the roof.",,,SN004935
XV004105,nqn,G̅énzer yapnat.,,,They are covering it (the antbed oven).,,,SN004935
XV004106,nqn,Ymam g̅nzer dngapne.,,,"One man covered a lot of ground ovens (moving along from one to the next, one at a time).",,,SN004935
XV004107,nqn,Toge waparspner ym.,,,The child is uncovered.,,,SN004937
XV004108,nqn,Bä te ynapernda gs aba ypte.,,,He's already finished chopping it now.,,,SN004938
XV004109,nqn,Yapete.,,,He's blowing on it (the fire).,,,SN004939
XV004110,nqn,Ymabem bnz yapt.,,,They two are blowing on the fire.,,,SN004939
XV004111,nqn,Bmbem bnz tapeng!,,,You two blow on the fire!,,,SN004939
XV004112,nqn,Aramangkräm sémbér yapete.,,,The late Aramang is blowing a conch shell.,,,SN004939
XV004113,nqn,Kiwiläm yapete (/ ynapete / yngapete).,,,The wind is blowing (/this way / that way).,,,SN004939
XV004114,nqn,Kiwiläm qaban / qabtane wapete.,,,The wind is blowing in my face.,,,SN004939
XV004115,nqn,Ymam biskar katrowan yaplenda.,,,He put the cassava inside a black-palm container.,,,SN004940
XV004116,nqn,Ymabem gowa sikma pip yapndt kstemne gowa noletnda.,,,"They overloaded the canoe, making it too heavy, and it sank.",,,SN004940
XV004117,nqn,Baedamm geym yande togetogeyäba nne dänetawt. Nne dze wapls yawapamwend.,,,Baedam was eating dinner with his children. He had cooked the food and they began to serve it.,,,SN004941
XV004118,nqn,"De God nowabtawe kiékte zaparan diwipananga, mnegta qéb a sermb be dӓplae, a de qéb rӓbers ӓ yesnewe sama yambe yngaoprte a sama keser yu a torb bӓ ym a sama uss qéb bӓ ym a sama yg bӓ ym.",,,"And God said, Let there be lights in the firmament of the heaven to divide the day from the night, and let them be for signs, and for seasons, and for days, and years.",,,SN004942
XV004119,nqn,Bm nen yaprte? Ynd ete werengr.,,,What are you doing? I'm just sitting around.,,,SN004945
XV004120,nqn,Bmbem nen yaprt / yaprtat? Yand zizi nowabm / nowabtam.,,,What are you (du/pl) doing? We're (du/pl) telling stories.,,,SN004945
XV004121,nqn,Sombes ӓrm ogyabs yaprt.,,,Two men are doing work.,,,SN004945
XV004122,nqn,Godm band kitong daprte.,,,God made the earth.,,,SN004946
XV004123,nqn,Sombes ӓrm yaprt.,,,Two men are making it.,,,SN004946
XV004124,nqn,ӓmbs ӓrm yaprte.,,,One man is making it.,,,SN004946
XV004125,nqn,"Bm ogyabs tapr! Ẽ, ynd ogyabs bӓ dapr.",,,"Start working! OK, I'll start working.",,,SN004947
XV004126,nqn,yande waprs yam,,,its usage,,,SN004948
XV004127,nqn,Ynd kap nungama yapndn.,,,I filled the cup with water.,,,SN004949
XV004128,nqn,Ynd nungama yaptan.,,,I'm filling it with water.,,,SN004949
XV004129,nqn,Ynd nu bakitan yapndn.,,,I filled the bucket with water.,,,SN004949
XV004130,nqn,Kitaran tap!,,,Put it on the bench!,,,SN004950
XV004131,nqn,Wapwap qtär mao ba ym.,,,The w. flying fox is a bit yellow.,,,SN004951
XV004132,nqn,"Ämb äräm dumni yna är yaramze, mnene yande yam waprs nen ym ymam dene qabats yam yaprte, yande yam nen ym.",,,"Another man is always getting jealous of that man, because of the way he's doing the same things that he does, of what is his way of doing things.",,,SN004959
XV004133,nqn,yararotan,,,I'm pouring water in,,,SN004961
XV004134,nqn,Yesum yämtewe amäsas sérpap ogiabser är. Nungama tngaptang yna nu déng̅. Ymabem dngararotawt pérmbérats.,,,"Jesus said to the servants 'fill the jars with water', so they filled them to the brim.",,,SN004961
XV004135,nqn,"Maekl, bm yna mleg warars tabrang̅!",,,"Michael, stop staring at that beautiful girl!",,,SN004962
XV004136,nqn,"Ynd tande mur yam bä goyabngn ybegta, ynd ymabem wabatat, a ymabem tande yope zi yarebenat.",,,[sixth commandment],,,SN004964
XV004137,nqn,"Gtet yadma yao bä dngnzron, toge ä darebene, yna yam gte ä dnzron.",,,"The mothers couldn't go there, they would respect the children, that was the custom.",,,SN004964
XV004138,nqn,Yna wén ynarende.,,,He's coming around the log.,,,SN004965
XV004139,nqn,Yna end got ymam yarende.,,,"He's deviating from the main road, because of an obstacle (e.g. taking a track through the bush because a log has fallen over the road).",,,SN004965
XV004140,nqn,Bm yna wén yarende.,,,You are swinging the stick. (could also mean: You are going around the log).,,,SN004966
XV004141,nqn,"Tñam mng̅ tondma ym, tñam darende mng̅.",,,"The fence goes around the house, encircles the house.",,,SN004967
XV004142,nqn,Mng̅ tñ warengsmne kunzn ytromngr.,,,The house stands inside an encircling fence.,,,SN004967
XV004143,nqn,Yna rokar yarendan.,,,I'm taking it (the wheelie toy) around all over the place.,,,SN004968
XV004144,nqn,"Gmst geӓ dapapnga, tnd puspus a kaep puspus wersén bӓ dawarerae tekres.",,,"When it wants to kill (an animal), it will dig the claws of its hands and feet deep into the animal's flesh.",,,SN004969
XV004145,nqn,Bm yna wén tarena!,,,[get transl.]; for a certain time,,,SN004969
XV004146,nqn,Bm wén tarer!,,,[get transl.] once,,,SN004969
XV004147,nqn,"Wrngn ä dgmetawt gte ä dépéntawt, o pupuyan dgmetawt pupuyan darernganzt.",,,"They would kill him and bury him in the bush, or they would kill him in the swamps and sink him in the mud.",,,SN004970
XV004148,nqn,Ynd tande yép yargnendn wén kapewan.,,,I hung my bag up on a branch.,,,SN004971
XV004149,nqn,"Nne wér omanewan warmanest ym, mnegta yna wés bä omanewan narmbte.",,,"Yam shoots should be tied / trained around yam staking sticks, so that they can climb up the staking sticks.",,,SN004972
XV004150,nqn,Äräm toge tarmbte lädawama kitara tqt.,,,The man took the child up the ladder.,,,SN004974
XV004151,nqn,Tarmb! / Tarmbta!,,,Put it up!,,,SN004974
XV004152,nqn,Ynd bende zi te tarmdenan.,,,I've understood / picked up everything you've said.,,,SN004975
XV004153,nqn,Yarmdenan.,,,I'm picking up (all the information).,,,SN004975
XV004154,nqn,Yarmdrerndn.,,,I've understood.,,,SN004975
XV004155,nqn,"Yande ämkp ynama dnzron ""Är yna yaowabte"" ynadbnan m bä darmdene.""",,,"His thoughts were like this, ""there are people talking there (inside the sakr palm)"", that's why he stuck around there.",,,SN004976
XV004156,nqn,"Ynd yna toge yarmdrerndn, mnene ymam wrngama nne tngnete.",,,"I've given up on helping that child, because he was eating stolen food.",,,SN004977
